rank,cluster,risk_tier,risk_score,top_junction,violation_count,avg_priority,peak_hour,peak_day_name,peak_weekend_frac,top_vehicle,center_lat,center_lon,recommended_action,display_name
518,232,🟠 HIGH,4.15,No Junction,80,2.1,1,Sun,0.35,SCOOTER,12.88175226625,77.59585130625001,Deploy 1 unit Suns 1:00–3:00. Issue penalties. Focus: SCOOTER.,J.P. Nagar — Road Segment
519,188,🟠 HIGH,4.15,No Junction,44,2.1818181818181817,22,Thu,0.25,SCOOTER,12.966969231818185,77.54734344772727,Deploy 1 unit Thus 22:00–24:00. Issue penalties. Focus: SCOOTER.,Magadi Road — Road Segment
520,489,🟠 HIGH,4.14,No Junction,21,4.571428571428571,0,Sun,0.6666666666666666,CAR,12.975157595150815,77.69760250523842,Deploy 1 unit Suns 0:00–2:00. Issue penalties. Focus: CAR.,Mahadevapura — Road Segment
521,703,🟠 HIGH,4.14,No Junction,15,2.8,8,Sat,0.7333333333333333,MOTOR CYCLE,12.992245866666668,77.71736292,Deploy 1 unit Sats 8:00–10:00. Issue penalties. Focus: MOTOR CYCLE.,Mahadevapura — Road Segment
522,391,🟠 HIGH,4.12,BTP071 - Prasanna Junction,23,2.3043478260869565,21,Sat,0.4782608695652174,SCOOTER,12.975632360869566,77.55616712608696,Deploy 1 unit Sats 21:00–23:00. Issue penalties. Focus: SCOOTER.,Prasanna Junction
523,820,🟠 HIGH,4.12,No Junction,15,5.666666666666667,21,Sun,1.0,MOTOR CYCLE,13.034663020000002,77.73392812,Deploy 1 unit Suns 21:00–23:00. Issue penalties. Focus: MOTOR CYCLE.,K.R. Pura — Road Segment
524,691,🟠 HIGH,4.12,No Junction,19,2.8684210526315788,20,Sat,0.3684210526315789,SCOOTER,12.988583031578948,77.47277393157894,Deploy 1 unit Sats 20:00–22:00. Issue penalties. Focus: SCOOTER.,Kamakshipalya — Road Segment
525,655,🟠 HIGH,4.11,No Junction,22,3.9545454545454546,5,Thu,0.0454545454545454,CAR,12.870408122727271,77.65733840454546,Deploy 1 unit Thus 5:00–7:00. Issue penalties. Focus: CAR.,Electronic City — Road Segment
526,622,🟠 HIGH,4.1,BTP138 - Sarjapur Road Check Post,17,2.2941176470588234,5,Thu,0.2352941176470588,CAR,12.92585681764706,77.6172136882353,Deploy 1 unit Thus 5:00–7:00. Issue penalties. Focus: CAR.,Sarjapur Road Check Post
527,120,🟠 HIGH,4.09,No Junction,28,3.678571428571429,2,Sat,0.5714285714285714,CAR,12.927639532142855,77.63329901428571,Deploy 1 unit Sats 2:00–4:00. Issue penalties. Focus: CAR.,Adugodi — Road Segment
528,570,🟠 HIGH,4.08,No Junction,23,2.652173913043478,22,Mon,0.217391304347826,CAR,12.955709243478262,77.72089669130435,Deploy 1 unit Mons 22:00–24:00. Issue penalties. Focus: CAR.,Whitefield — Road Segment
529,587,🟠 HIGH,4.07,No Junction,18,2.5555555555555554,20,Sat,0.6666666666666666,CAR,12.945737594444443,77.5871045388889,Deploy 1 unit Sats 20:00–22:00. Issue penalties. Focus: CAR.,Wilson Garden — Road Segment
530,812,🟠 HIGH,4.05,No Junction,17,2.588235294117647,7,Fri,0.2352941176470588,SCOOTER,12.98848795882353,77.6027898764706,Deploy 1 unit Fris 7:00–9:00. Issue penalties. Focus: SCOOTER.,Shivajinagar — Road Segment
531,271,🟠 HIGH,4.05,No Junction,240,2.0166666666666666,5,Tue,0.0791666666666666,SCOOTER,13.050460467916668,77.52553170416667,Deploy 1 unit Tues 5:00–7:00. Issue penalties. Focus: SCOOTER.,Jalahalli — Road Segment
532,345,🟠 HIGH,4.04,No Junction,64,2.203125,23,Sun,0.5,CAR,12.9422411390625,77.6223850453125,Deploy 1 unit Suns 23:00–25:00. Issue penalties. Focus: CAR.,Adugodi — Road Segment
533,427,🟠 HIGH,4.03,No Junction,112,2.080357142857143,1,Sun,0.2678571428571428,PASSENGER AUTO,13.001893955357144,77.56933568928571,Deploy 1 unit Suns 1:00–3:00. Issue penalties. Focus: PASSENGER AUTO.,Malleshwaram — Road Segment
534,366,🟠 HIGH,4.03,No Junction,26,2.3076923076923075,20,Sat,0.6538461538461539,CAR,12.979363473076925,77.75136613076923,Deploy 1 unit Sats 20:00–22:00. Issue penalties. Focus: CAR.,Whitefield — Road Segment
535,639,🟠 HIGH,4.02,"BTP015 - Suguna Hospital, Dr. Rajkumar Road",48,2.0208333333333335,5,Sun,0.4583333333333333,CAR,12.987079235416669,77.5599586125,Deploy 1 unit Suns 5:00–7:00. Issue penalties. Focus: CAR.,"Suguna Hospital, Dr. Rajkumar Road"
536,303,🟠 HIGH,4.01,No Junction,15,2.7333333333333334,8,Thu,0.0,SCOOTER,13.044925486666669,77.62675185333335,Deploy 1 unit Thus 8:00–10:00. Issue penalties. Focus: SCOOTER.,Hennuru — Road Segment
537,56,🟠 HIGH,4.0,No Junction,47,2.1702127659574466,3,Sat,0.4468085106382978,SCOOTER,12.889707329787235,77.56335795744681,Deploy 1 unit Sats 3:00–5:00. Issue penalties. Focus: SCOOTER.,K.S. Layout — Road Segment
538,565,🟡 MEDIUM,3.99,"BTP001 - 10th Cross, Dr. Rajkumar Road",20,2.2,2,Thu,0.2,MOTOR CYCLE,13.002395395,77.553300315,Patrol alert Thus 2:00–4:00. Focus: MOTOR CYCLE.,"10th Cross, Dr. Rajkumar Road"
539,336,🟡 MEDIUM,3.98,No Junction,27,2.574074074074074,6,Sun,0.5555555555555556,CAR,13.02695578148148,77.54394551481481,Patrol alert Suns 6:00–8:00. Focus: CAR.,Yeshwanthpura — Road Segment
540,26,🟡 MEDIUM,3.98,No Junction,24,2.5416666666666665,6,Tue,0.25,PASSENGER AUTO,13.010765704166666,77.50674338750001,Patrol alert Tues 6:00–8:00. Focus: PASSENGER AUTO.,Peenya — Road Segment
541,174,🟡 MEDIUM,3.97,No Junction,21,3.0952380952380953,5,Sun,0.7142857142857143,CAR,12.937990360865296,77.55727810621772,Patrol alert Suns 5:00–7:00. Focus: CAR.,Basavanagudi — Road Segment
542,645,🟡 MEDIUM,3.97,"BTP001 - 10th Cross, Dr. Rajkumar Road",14,3.142857142857143,0,Wed,0.2857142857142857,CAR,13.005426264285717,77.55408600714286,Patrol alert Weds 0:00–2:00. Focus: CAR.,"10th Cross, Dr. Rajkumar Road"
543,657,🟡 MEDIUM,3.97,BTP071 - Prasanna Junction,30,2.1333333333333333,0,Thu,0.2666666666666666,SCOOTER,12.975534625051155,77.55396421071069,Patrol alert Thus 0:00–2:00. Focus: SCOOTER.,Prasanna Junction
544,862,🟡 MEDIUM,3.96,BTP137 - Madiwala Traffic PS Junction,15,2.533333333333333,4,Mon,0.1333333333333333,CAR,12.922918693333337,77.61909186666666,Patrol alert Mons 4:00–6:00. Focus: CAR.,Madiwala Traffic PS Junction
545,418,🟡 MEDIUM,3.95,No Junction,115,2.0695652173913044,22,Thu,0.1217391304347826,SCOOTER,12.964277510434783,77.54253260434783,Patrol alert Thus 22:00–24:00. Focus: SCOOTER.,Vijayanagara — Road Segment
546,523,🟡 MEDIUM,3.95,No Junction,22,2.363636363636364,22,Fri,0.1363636363636363,CAR,13.12221190909091,77.61064905909092,Patrol alert Fris 22:00–24:00. Focus: CAR.,Yelahanka — Road Segment
547,646,🟡 MEDIUM,3.95,"BTP099 - Cash Pharmacy, Residency Road",21,2.238095238095238,0,Tue,0.3333333333333333,CAR,12.966986852380952,77.60041713333332,Patrol alert Tues 0:00–2:00. Focus: CAR.,"Cash Pharmacy, Residency Road"
548,791,🟡 MEDIUM,3.95,BTP222 - Delmia Circle,16,2.5,0,Fri,0.3125,CAR,12.9062120375,77.59323126875,Patrol alert Fris 0:00–2:00. Focus: CAR.,Delmia Circle
549,433,🟡 MEDIUM,3.94,No Junction,19,3.631578947368421,5,Mon,0.1052631578947368,CAR,13.175530910526316,77.63548555263158,Patrol alert Mons 5:00–7:00. Focus: CAR.,Chikkajala — Road Segment
550,649,🟡 MEDIUM,3.94,No Junction,36,2.3194444444444446,3,Thu,0.0,MOPED,12.999325227777778,77.583838,Patrol alert Thus 3:00–5:00. Focus: MOPED.,Sadashivanagar — Road Segment
551,405,🟡 MEDIUM,3.93,No Junction,23,4.608695652173913,6,Fri,0.0,SCOOTER,13.00714895652174,77.69797597826087,Patrol alert Fris 6:00–8:00. Focus: SCOOTER.,K.R. Pura — Road Segment
552,190,🟡 MEDIUM,3.92,No Junction,53,2.1132075471698113,23,Tue,0.1509433962264151,CAR,12.919558335849056,77.64508539622642,Patrol alert Tues 23:00–25:00. Focus: CAR.,HSR Layout — Road Segment
553,257,🟡 MEDIUM,3.92,No Junction,184,2.0706521739130435,21,Thu,0.0380434782608695,CAR,12.999331814673914,77.62486418152173,Patrol alert Thus 21:00–23:00. Focus: CAR.,Pulikeshinagar(F.Town) — Road Segment
554,535,🟡 MEDIUM,3.92,No Junction,62,2.096774193548387,6,Wed,0.3709677419354839,SCOOTER,12.97501874032258,77.60415116451613,Patrol alert Weds 6:00–8:00. Focus: SCOOTER.,Cubbon Park — Road Segment
555,857,🟡 MEDIUM,3.9,BTP091 - Sirsi Circle,15,2.3333333333333335,21,Sat,0.6,SCOOTER,12.961153346666666,77.56071161333332,Patrol alert Sats 21:00–23:00. Focus: SCOOTER.,Sirsi Circle
556,718,🟡 MEDIUM,3.9,BTP193 - Vasavi Circle,48,2.0625,22,Tue,0.2291666666666666,CAR,12.949204339583334,77.57686265208334,Patrol alert Tues 22:00–24:00. Focus: CAR.,Vasavi Circle
557,597,🟡 MEDIUM,3.89,BTP130 - GD Mara Junction,74,2.0,22,Wed,0.3513513513513513,SCOOTER,12.90827940135135,77.60198662837838,Patrol alert Weds 22:00–24:00. Focus: SCOOTER.,GD Mara Junction
558,540,🟡 MEDIUM,3.88,No Junction,42,2.1666666666666665,1,Sun,0.7619047619047619,CAR,13.007162695238094,77.75728265714285,Patrol alert Suns 1:00–3:00. Focus: CAR.,Mahadevapura — Road Segment
559,643,🟡 MEDIUM,3.88,BTP119 - Minerva Circle,16,3.5625,1,Tue,0.25,CAR,12.9556353,77.58049100625,Patrol alert Tues 1:00–3:00. Focus: CAR.,Minerva Circle
560,185,🟡 MEDIUM,3.87,BTP078 - NR Square Junction,32,2.0625,23,Fri,0.0625,GOODS AUTO,12.96709103125,77.58471280937499,Patrol alert Fris 23:00–25:00. Focus: GOODS AUTO.,NR Square Junction
561,826,🟡 MEDIUM,3.87,No Junction,20,7.3,5,Mon,0.0,CAR,13.0457025,77.5488656,Patrol alert Mons 5:00–7:00. Focus: CAR.,Jalahalli — Road Segment
562,19,🟡 MEDIUM,3.86,No Junction,219,2.0045662100456623,21,Wed,0.0547945205479452,SCOOTER,12.934968897716894,77.53648518173516,Patrol alert Weds 21:00–23:00. Focus: SCOOTER.,Banashankari — Road Segment
563,696,🟡 MEDIUM,3.85,No Junction,27,2.388888888888889,4,Fri,0.1111111111111111,MOTOR CYCLE,12.98333864074074,77.75213357407408,Patrol alert Fris 4:00–6:00. Focus: MOTOR CYCLE.,Whitefield — Road Segment
564,650,🟡 MEDIUM,3.85,BTP185 - RV Teachers College,31,2.064516129032258,5,Sun,0.8064516129032258,CAR,12.945372603225806,77.57997450322581,Patrol alert Suns 5:00–7:00. Focus: CAR.,RV Teachers College
565,340,🟡 MEDIUM,3.84,No Junction,139,2.0215827338129495,1,Thu,0.1726618705035971,SCOOTER,12.894858202158272,77.59914430287769,Patrol alert Thus 1:00–3:00. Focus: SCOOTER.,J.P. Nagar — Road Segment
566,221,🟡 MEDIUM,3.84,No Junction,39,2.1538461538461537,22,Sat,0.3333333333333333,CAR,12.925154192307692,77.63457834615384,Patrol alert Sats 22:00–24:00. Focus: CAR.,Adugodi — Road Segment
567,606,🟡 MEDIUM,3.83,No Junction,19,2.763157894736842,23,Sat,0.8421052631578947,CAR,13.0574634,77.47263271578947,Patrol alert Sats 23:00–25:00. Focus: CAR.,No Police Station — Road Segment
568,860,🟡 MEDIUM,3.83,No Junction,16,4.75,2,Fri,0.3125,CAR,12.82310848125,77.6855493125,Patrol alert Fris 2:00–4:00. Focus: CAR.,Electronic City — Road Segment
569,33,🟡 MEDIUM,3.83,No Junction,37,2.1621621621621623,0,Wed,0.3513513513513513,MOTOR CYCLE,13.008975970270267,77.75881793513513,Patrol alert Weds 0:00–2:00. Focus: MOTOR CYCLE.,Mahadevapura — Road Segment
570,482,🟡 MEDIUM,3.83,No Junction,16,2.5625,20,Thu,0.0,PRIVATE BUS,12.840691275,77.64407179375,Patrol alert Thus 20:00–22:00. Focus: PRIVATE BUS.,Electronic City — Road Segment
571,670,🟡 MEDIUM,3.82,No Junction,26,2.423076923076923,5,Wed,0.0384615384615384,SCOOTER,13.042467057692308,77.5905979423077,Patrol alert Weds 5:00–7:00. Focus: SCOOTER.,Hebbala — Road Segment
572,801,🟡 MEDIUM,3.82,No Junction,22,2.590909090909091,6,Thu,0.0454545454545454,CAR,13.010469422727272,77.54339430454546,Patrol alert Thus 6:00–8:00. Focus: CAR.,Rajajinagar — Road Segment
573,642,🟡 MEDIUM,3.79,BTP109 - Dewan Madhava Rao Junction,22,2.136363636363636,6,Sat,0.3636363636363636,CAR,12.942167804545454,77.5719432,Patrol alert Sats 6:00–8:00. Focus: CAR.,Dewan Madhava Rao Junction
574,660,🟡 MEDIUM,3.78,No Junction,19,3.1315789473684212,1,Tue,0.2631578947368421,GOODS AUTO,12.92110340526316,77.73637175789474,Patrol alert Tues 1:00–3:00. Focus: GOODS AUTO.,Whitefield — Road Segment
575,846,🟡 MEDIUM,3.76,BTP028 - Vijayanagar Bus Stand Junction,15,2.6666666666666665,5,Sun,0.6,SCOOTER,12.973823093333332,77.53847078666666,Patrol alert Suns 5:00–7:00. Focus: SCOOTER.,Vijayanagar Bus Stand Junction
576,822,🟡 MEDIUM,3.75,No Junction,22,4.318181818181818,0,Tue,0.0909090909090909,CAR,12.99498584090909,77.65376248636363,Patrol alert Tues 0:00–2:00. Focus: CAR.,Banaswadi — Road Segment
577,228,🟡 MEDIUM,3.74,No Junction,76,2.0526315789473686,22,Mon,0.0921052631578947,CAR,13.09916070263158,77.57706523947368,Patrol alert Mons 22:00–24:00. Focus: CAR.,Yelahanka — Road Segment
578,603,🟡 MEDIUM,3.74,No Junction,25,3.2,5,Mon,0.0,MOTOR CYCLE,13.055179624,77.764519272,Patrol alert Mons 5:00–7:00. Focus: MOTOR CYCLE.,K.R. Pura — Road Segment
579,97,🟡 MEDIUM,3.74,No Junction,48,2.1041666666666665,6,Fri,0.3125,CAR,12.89383759375,77.56780152708333,Patrol alert Fris 6:00–8:00. Focus: CAR.,K.S. Layout — Road Segment
580,85,🟡 MEDIUM,3.74,No Junction,10,5.05,5,Thu,0.0,CAR,12.906553222338184,77.54508871099071,Patrol alert Thus 5:00–7:00. Focus: CAR.,K.S. Layout — Road Segment
581,267,🟡 MEDIUM,3.73,No Junction,52,2.1634615384615383,21,Sat,0.3076923076923077,CAR,13.016211396153846,77.54988223653847,Patrol alert Sats 21:00–23:00. Focus: CAR.,Rajajinagar — Road Segment
582,813,🟡 MEDIUM,3.73,No Junction,15,2.6,7,Thu,0.0,SCOOTER,13.014148566666668,77.49275986666666,Patrol alert Thus 7:00–9:00. Focus: SCOOTER.,Kamakshipalya — Road Segment
583,122,🟡 MEDIUM,3.73,BTP020 - Hosahalli Metro Station,28,2.107142857142857,6,Fri,0.2142857142857142,CAR,12.973546553571428,77.54168643928571,Patrol alert Fris 6:00–8:00. Focus: CAR.,Hosahalli Metro Station
584,804,🟡 MEDIUM,3.71,No Junction,27,2.2222222222222223,23,Sat,0.4814814814814814,CAR,12.906715744444444,77.63313833703704,Patrol alert Sats 23:00–25:00. Focus: CAR.,HSR Layout — Road Segment
585,239,🟡 MEDIUM,3.66,No Junction,17,4.264705882352941,5,Sat,0.6470588235294118,CAR,13.160736588235292,77.59560787058822,Patrol alert Sats 5:00–7:00. Focus: CAR.,Chikkajala — Road Segment
586,620,🟡 MEDIUM,3.66,No Junction,16,2.5,6,Mon,0.0,SCOOTER,12.9285690875,77.59121729374999,Patrol alert Mons 6:00–8:00. Focus: SCOOTER.,Jayanagara — Road Segment
587,688,🟡 MEDIUM,3.66,No Junction,41,2.1219512195121952,4,Fri,0.2195121951219512,CAR,12.85764155673928,77.58897488495136,Patrol alert Fris 4:00–6:00. Focus: CAR.,Hulimavu — Road Segment
588,602,🟡 MEDIUM,3.65,No Junction,46,2.152173913043478,2,Mon,0.2391304347826087,CAR,12.910340041304348,77.68571148695652,Patrol alert Mons 2:00–4:00. Focus: CAR.,Bellandur — Road Segment
589,462,🟡 MEDIUM,3.65,BTP057 - Anand Rao Junction,22,2.1818181818181817,1,Fri,0.4545454545454545,CAR,12.982216654545454,77.57568883181818,Patrol alert Fris 1:00–3:00. Focus: CAR.,Anand Rao Junction
590,235,🟡 MEDIUM,3.65,No Junction,38,2.1315789473684212,0,Sun,0.5263157894736842,CAR,12.877112234210523,77.64699552631579,Patrol alert Suns 0:00–2:00. Focus: CAR.,Hulimavu — Road Segment
591,866,🟡 MEDIUM,3.64,No Junction,15,2.966666666666667,22,Fri,0.0666666666666666,MOTOR CYCLE,13.014216673333332,77.55395286,Patrol alert Fris 22:00–24:00. Focus: MOTOR CYCLE.,Malleshwaram — Road Segment
592,640,🟡 MEDIUM,3.63,No Junction,19,2.3684210526315788,7,Tue,0.2631578947368421,SCOOTER,12.9860547,77.48802243157894,Patrol alert Tues 7:00–9:00. Focus: SCOOTER.,Kamakshipalya — Road Segment
593,350,🟡 MEDIUM,3.63,No Junction,101,2.01980198019802,3,Wed,0.3465346534653465,CAR,12.93826346138614,77.59263201980198,Patrol alert Weds 3:00–5:00. Focus: CAR.,Wilson Garden — Road Segment
594,755,🟡 MEDIUM,3.62,No Junction,17,3.9705882352941178,5,Fri,0.0,CAR,12.985457711764706,77.70812841764706,Patrol alert Fris 5:00–7:00. Focus: CAR.,Mahadevapura — Road Segment
595,331,🟡 MEDIUM,3.62,No Junction,117,2.0085470085470085,21,Wed,0.1709401709401709,CAR,12.990828758119658,77.60066195470085,Patrol alert Weds 21:00–23:00. Focus: CAR.,Shivajinagar — Road Segment
596,769,🟡 MEDIUM,3.62,BTP167 - JC Road Junction,17,2.7058823529411766,1,Sun,0.6470588235294118,CAR,12.956522876470588,77.58122878235294,Patrol alert Suns 1:00–3:00. Focus: CAR.,JC Road Junction
597,596,🟡 MEDIUM,3.62,No Junction,81,2.037037037037037,5,Sun,0.4691358024691358,CAR,12.922966376185204,77.65149620577367,Patrol alert Suns 5:00–7:00. Focus: CAR.,HSR Layout — Road Segment
598,464,🟡 MEDIUM,3.6,No Junction,34,2.1470588235294117,23,Sat,0.3823529411764705,SCOOTER,12.971504370588235,77.6191618735294,Patrol alert Sats 23:00–25:00. Focus: SCOOTER.,Halasur — Road Segment
599,714,🟡 MEDIUM,3.59,No Junction,73,2.041095890410959,5,Sat,0.4520547945205479,CAR,13.007128969863016,77.62158880821917,Patrol alert Sats 5:00–7:00. Focus: CAR.,Pulikeshinagar(F.Town) — Road Segment
600,723,🟡 MEDIUM,3.58,BTP098 - Nayandahalli Junction,18,2.5555555555555554,1,Fri,0.0555555555555555,SCOOTER,12.945608266666666,77.52853285555555,Patrol alert Fris 1:00–3:00. Focus: SCOOTER.,Nayandahalli Junction
601,776,🟡 MEDIUM,3.57,No Junction,17,3.0588235294117645,3,Sun,0.4705882352941176,CAR,12.985605492618046,77.52672813176471,Patrol alert Suns 3:00–5:00. Focus: CAR.,Kamakshipalya — Road Segment
602,681,🟡 MEDIUM,3.57,"BTP197 - 9th Cross, 24th Main, JP Nagar",51,2.0,3,Fri,0.1176470588235294,SCOOTER,12.910628143137256,77.58517307058823,Patrol alert Fris 3:00–5:00. Focus: SCOOTER.,"9th Cross, 24th Main, JP Nagar"
603,87,🟡 MEDIUM,3.56,No Junction,22,2.272727272727273,0,Thu,0.1818181818181818,CAR,13.045445732145032,77.5218383371504,Patrol alert Thus 0:00–2:00. Focus: CAR.,Chikkabanavara — Road Segment
604,752,🟡 MEDIUM,3.53,No Junction,17,8.588235294117647,6,Mon,0.0,MOTOR CYCLE,12.972242735294117,77.63115989411764,Patrol alert Mons 6:00–8:00. Focus: MOTOR CYCLE.,Halasur — Road Segment
605,780,🟡 MEDIUM,3.52,BTP030 - Mekhri Circle,22,2.272727272727273,2,Fri,0.0454545454545454,CAR,13.019000386363636,77.58487487727272,Patrol alert Fris 2:00–4:00. Focus: CAR.,Mekhri Circle
606,764,🟡 MEDIUM,3.51,No Junction,28,2.1785714285714284,5,Thu,0.3214285714285714,CAR,12.898043450926426,77.6341519455216,Patrol alert Thus 5:00–7:00. Focus: CAR.,Madiwala — Road Segment
607,754,🟡 MEDIUM,3.51,No Junction,17,7.705882352941177,6,Mon,0.0,CAR,12.9718863,77.6298067,Patrol alert Mons 6:00–8:00. Focus: CAR.,Halasur — Road Segment
608,817,🟡 MEDIUM,3.5,No Junction,17,3.3529411764705883,5,Tue,0.0588235294117647,CAR,12.941509052941177,77.74707978823528,Patrol alert Tues 5:00–7:00. Focus: CAR.,Whitefield — Road Segment
609,453,🟡 MEDIUM,3.49,No Junction,40,2.175,0,Sat,0.325,MAXI-CAB,12.95998326,77.6477707575,Patrol alert Sats 0:00–2:00. Focus: MAXI-CAB.,Jeevanbheemanagar — Road Segment
610,129,🟡 MEDIUM,3.48,BTP074 - Leprosy Hospital Junction,31,2.096774193548387,22,Sun,0.2580645161290322,CAR,12.974907022580645,77.56273678064515,Patrol alert Suns 22:00–24:00. Focus: CAR.,Leprosy Hospital Junction
611,173,🟡 MEDIUM,3.46,No Junction,31,2.4193548387096775,5,Sun,0.4193548387096774,SCOOTER,13.03620545483871,77.62322244193548,Patrol alert Suns 5:00–7:00. Focus: SCOOTER.,K.G. Halli — Road Segment
612,276,🟡 MEDIUM,3.44,No Junction,111,2.027027027027027,3,Tue,0.3153153153153153,MOTOR CYCLE,12.998391243243242,77.58188990000001,Patrol alert Tues 3:00–5:00. Focus: MOTOR CYCLE.,Sheshadripuram — Road Segment
613,715,🟡 MEDIUM,3.44,No Junction,19,2.8421052631578947,23,Sun,0.5789473684210527,CAR,12.9934414,77.60718865263158,Patrol alert Suns 23:00–25:00. Focus: CAR.,Pulikeshinagar(F.Town) — Road Segment
614,562,🟡 MEDIUM,3.43,No Junction,25,2.32,22,Mon,0.04,CAR,12.918771452,77.669668056,Patrol alert Mons 22:00–24:00. Focus: CAR.,Bellandur — Road Segment
615,441,🟡 MEDIUM,3.43,BTP103 - Shanti Nagar TTMC,46,2.0,5,Wed,0.3260869565217391,CAR,12.954282828260869,77.59001699565216,Patrol alert Weds 5:00–7:00. Focus: CAR.,Shanti Nagar TTMC
616,803,🟡 MEDIUM,3.42,No Junction,68,2.0294117647058822,22,Sat,0.4117647058823529,SCOOTER,13.003531325,77.66277133970588,Patrol alert Sats 22:00–24:00. Focus: SCOOTER.,Banaswadi — Road Segment
617,382,🟡 MEDIUM,3.42,No Junction,68,2.0294117647058822,4,Sun,0.9705882352941176,SCOOTER,12.909515472058825,77.64458048235295,Patrol alert Suns 4:00–6:00. Focus: SCOOTER.,HSR Layout — Road Segment
618,669,🟡 MEDIUM,3.41,"BTP001 - 10th Cross, Dr. Rajkumar Road",28,2.0357142857142856,0,Wed,0.0357142857142857,CAR,13.006879507142855,77.554422,Patrol alert Weds 0:00–2:00. Focus: CAR.,"10th Cross, Dr. Rajkumar Road"
619,533,🟡 MEDIUM,3.41,BTP133 - Adugodi Junction,28,2.0357142857142856,21,Tue,0.25,CAR,12.940129525,77.60931255357143,Patrol alert Tues 21:00–23:00. Focus: CAR.,Adugodi Junction
620,358,🟡 MEDIUM,3.39,No Junction,35,2.1142857142857143,5,Fri,0.2,CAR,12.97313236,77.6002892942857,Patrol alert Fris 5:00–7:00. Focus: CAR.,Cubbon Park — Road Segment
621,536,🟡 MEDIUM,3.39,No Junction,19,2.5789473684210527,5,Mon,0.1578947368421052,PRIVATE BUS,13.010633589473684,77.53595598421053,Patrol alert Mons 5:00–7:00. Focus: PRIVATE BUS.,Rajajinagar — Road Segment
622,612,🟡 MEDIUM,3.38,No Junction,21,3.142857142857143,6,Tue,0.1904761904761904,CAR,13.000705642857142,77.52547605238095,Patrol alert Tues 6:00–8:00. Focus: CAR.,Rajajinagar — Road Segment
